Fold,Accuracy,F1-Score,ROC-AUC
1,0.4893218433870363,0.46985608712563204,0.5293560106155788
2,0.6089406461307287,0.42644628099173554,0.5897112101999582
3,0.6296018031555222,0.4594298245614035,0.5629254565851005
4,0.5752445447705041,0.30523076923076925,0.5789002469021852
5,0.5624292719728404,0.40082644628099173,0.511857252251397
