Metric,Value
Accuracy,0.5939794953828256
Precision,0.464452296819788
Recall,0.30811064228785745
F1-Score,0.3704622322435175
Balanced-Accuracy,0.5415620012698119
ROC-AUC,0.5602699949804928
Runtime-Seconds,17.073307037353516
