Fold,Accuracy,F1-Score,ROC-AUC
1,0.6214331459474846,0.0,0.26047357099378476
2,0.653805006775551,0.02842273819055244,0.3884163380429988
3,0.5613009057841809,0.0032409658078107278,0.30046906262430506
4,0.30006429949274843,0.22718308748126528,0.26040839757257667
5,0.6557799742157284,0.0,0.43475388089774925
