Fold,Accuracy,F1-Score,ROC-AUC
1,0.559441826748822,0.49469964664310956,0.5624590104089959
2,0.5727520435967303,0.4782608695652174,0.6059571160101739
3,0.6227066303360581,0.49452421513750305,0.6043596616098266
4,0.5524017467248908,0.39794419970631423,0.48332705176519697
5,0.5966800437796425,0.5005647165123108,0.639824338475298
