Fold,Accuracy,F1-Score,ROC-AUC
1,0.48196114708603144,0.4605009633911368,0.5909656376427155
2,0.5766350474288567,0.3855072463768116,0.6186644389125996
3,0.6354040368019399,0.5059914959412447,0.6536395508568078
4,0.5989140530113596,0.5848861283643892,0.6614245229548461
5,0.6409540180489901,0.5346700083542189,0.6939952553119582
