Fold,Accuracy,F1-Score,ROC-AUC
1,0.800833635375136,0.7101028752308098,0.782514562537825
2,0.6837420526793824,0.548378728923476,0.6953237257621507
3,0.7326067211625795,0.632,0.7294359599846073
4,0.7485443959243085,0.6674687199230029,0.7370975759525132
5,0.7382342210871945,0.5788083357792779,0.7116980914244833
