Fold,Accuracy,F1-Score,ROC-AUC
1,0.808542525290371,0.7206123564789503,0.7920663905592374
2,0.67618332081142,0.5320304017372421,0.653360795652477
3,0.7212622088655146,0.5905077262693157,0.7222425065879466
4,0.7460496613995485,0.6606334841628959,0.7399338325218634
5,0.7389664277631083,0.5836341756919374,0.6991918386461874
