Fold,Accuracy,F1-Score,ROC-AUC
1,0.797677032596478,0.7006651884700665,0.7987476184534464
2,0.6851990984222389,0.547027027027027,0.7104991738909735
3,0.7332832456799399,0.6302083333333334,0.7161769381903114
4,0.7498118886380737,0.6646495209278871,0.7347725384775134
5,0.7400980761976612,0.5775597792765175,0.7150221817192257
