Fold,Accuracy,F1-Score,ROC-AUC
1,0.7323305545487495,0.6457183976972896,0.7763242863562724
2,0.6873751135331517,0.5357431885621796,0.7081688642006989
3,0.7104450499545868,0.5988928032209361,0.6987914713387992
4,0.7197962154294032,0.626757149781871,0.7233393921157854
5,0.7179861364465524,0.5312310491206792,0.6750471434111943
