Metric,Value
Accuracy,0.675311983160427
Precision,0.5937354988399072
Recall,0.49912229373902867
F1-Score,0.542333368655293
Balanced-Accuracy,0.6424663456462727
ROC-AUC,0.686844593800644
Runtime-Seconds,12.019372701644897
