Fold,Accuracy,F1-Score,ROC-AUC
1,0.5919820157362308,0.4695567462250365,0.6031983510339631
2,0.6551465063861758,0.49836065573770494,0.6824630988046302
3,0.7054845980465815,0.6072144288577155,0.6749990368919265
4,0.6975169300225733,0.5910478128179044,0.7536493065971341
5,0.7268955111278763,0.5452261306532663,0.7099339927727465
