Fold,Accuracy,F1-Score,ROC-AUC
1,0.649306856500562,0.5411764705882353,0.6454189122391096
2,0.5841472577009768,0.4439979909593169,0.6067316688397647
3,0.695717505634861,0.5700636942675159,0.6743768978260207
4,0.6696764484574869,0.5223068552774756,0.6770069455661445
5,0.6914371935118823,0.5430167597765363,0.6857980039616994
