Fold,Accuracy,F1-Score,ROC-AUC
1,0.5958158400341564,0.24986793449550979,0.5320936745849509
2,0.63554667998003,0.16530545573342045,0.473309888018354
3,0.5763497610726767,0.10407239819004525,0.6029039354218912
4,0.5804100878759734,0.14723391897778423,0.6328796793608809
5,0.6575705486320012,0.20647302904564316,0.5829578311259753
