Fold,Accuracy,F1-Score,ROC-AUC
1,0.7229068503080827,0.6253369272237197,0.7092457691469033
2,0.6227066303360581,0.48243209568901074,0.6430588994467799
3,0.6154405086285195,0.5165562913907285,0.5990345519858792
4,0.6961426491994177,0.5726714431934493,0.7399611355763631
5,0.7356804086099964,0.5597082953509571,0.7210113972416842
