Metric,Value
Accuracy,0.6591289173271286
Precision,0.5731970471323112
Recall,0.473230192217534
F1-Score,0.5184386235233693
Balanced-Accuracy,0.6250421491341218
ROC-AUC,0.6657811945280218
Runtime-Seconds,24.141427516937256
