Metric,Value
Accuracy,0.5624718087505638
Precision,0.2376987130961393
Recall,0.06124439243222157
F1-Score,0.09739454094292804
Balanced-Accuracy,0.4690319821488325
ROC-AUC,0.35654057877913237
Runtime-Seconds,29.601585149765015
