Fold,Accuracy,F1-Score,ROC-AUC
1,0.5739977519670288,0.41722193746796515,0.519571273629501
2,0.5803906836964688,0.3258901629450815,0.5454947820764201
3,0.5582268970698723,0.11578947368421053,0.5050624985265884
4,0.518058690744921,0.5323110624315444,0.602439024390244
5,0.5899660505469634,0.315921963499056,0.5656705460943088
