Fold,Accuracy,F1-Score,ROC-AUC
1,0.5938553765455227,0.44353182751540043,0.5884213645721854
2,0.6968444778362134,0.5027726432532348,0.7082323506285396
3,0.6247182569496619,0.5303244005641748,0.6404335193808969
4,0.6858540255831452,0.5379081350304372,0.7270334817823108
5,0.7302904564315352,0.5517241379310345,0.7053232961844912
