Fold,Accuracy,F1-Score,ROC-AUC
1,0.35010318081548425,0.10819255932037887,0.26187110898166066
2,0.3872762285143713,0.25625486970825034,0.38878060273690007
3,0.31324441908565726,0.2733378612934873,0.28562104209149647
4,0.32235479031220976,0.21747380579160136,0.26585386463149546
5,0.4982810485603782,0.27761163246364856,0.4629403626092112
