Fold,Accuracy,F1-Score,ROC-AUC
1,0.6908300108735049,0.5428724544480171,0.7305407052426535
2,0.6408719346049047,0.4166420773089407,0.6229136682920542
3,0.6317892824704814,0.4613340419877757,0.6679455791519944
4,0.6451965065502183,0.53125,0.6550213085972951
5,0.6530463334549435,0.4911717495987159,0.6409569171302023
