Fold,Accuracy,F1-Score,ROC-AUC
1,0.6446176150779268,0.5358579881656804,0.6202902619011954
2,0.5698455949137148,0.43104276790004803,0.615706103069968
3,0.6853769300635786,0.5943793911007026,0.6667119824633909
4,0.6906841339155749,0.5689655172413793,0.7310494836200643
5,0.6990149580445093,0.5250431778929189,0.6974013804718726
