Fold,Accuracy,F1-Score,ROC-AUC
1,0.627201198950918,0.5176926805622879,0.6148445336008024
2,0.5488354620586026,0.3961789844142785,0.6159694090832181
3,0.6664162283996995,0.5537688442211055,0.6564360631361904
4,0.672686230248307,0.5106861642294713,0.6909615340240441
5,0.7148245944926442,0.5166240409207161,0.6942479416250562
