Fold,Accuracy,F1-Score,ROC-AUC
1,0.5833645560134882,0.5101321585903084,0.6201943150024236
2,0.587152516904583,0.44746103569632983,0.6327522369639
3,0.6930879038317055,0.5697735650342285,0.6556632767179117
4,0.6896162528216704,0.5877061469265368,0.7387881602325956
5,0.7385892116182573,0.5782105903834449,0.7231930284217121
