Fold,Accuracy,F1-Score,ROC-AUC
1,0.6719826023921711,0.5296257796257796,0.6858061219794283
2,0.6448683015440508,0.41589483119211235,0.623019403632361
3,0.6461398728428701,0.4950751684810783,0.6899765082909781
4,0.6268195050946143,0.5129422939919259,0.6343237998577855
5,0.6501276906238599,0.48716577540106953,0.6406875578450726
