Fold,Accuracy,F1-Score,ROC-AUC
1,0.7638938304988259,0.6741948153967007,0.7643204649376791
2,0.673275800584837,0.5223647169221145,0.7029753754251393
3,0.7077241280935739,0.5955388866956178,0.7190292625450146
4,0.7343002071872544,0.633559956645975,0.7279830400093013
5,0.7269732130067326,0.5300788954635108,0.7078286261875583
