Fold,Accuracy,F1-Score,ROC-AUC
1,0.6635443986511802,0.5674373795761078,0.7089132229223556
2,0.6296018031555222,0.47664543524416136,0.6542466234037683
3,0.7118707738542449,0.6349357448833889,0.6980319820879148
4,0.6963882618510158,0.5514174541411896,0.7470008306989409
5,0.7548095058468502,0.5560109289617486,0.745362723320233
