Fold,Accuracy,F1-Score,ROC-AUC
1,0.797677032596478,0.7006651884700665,0.7987308216515575
2,0.6851990984222389,0.547027027027027,0.7104991738909735
3,0.7332832456799399,0.6302083333333334,0.7158031947588521
4,0.7498118886380737,0.6646495209278871,0.7347725384775134
5,0.7408525084873633,0.5787860208461066,0.714493744185605
