Metric,Value
Accuracy,0.7413922718388213
Precision,0.7077074612164491
Recall,0.5605617320070216
F1-Score,0.6255986068785372
Balanced-Accuracy,0.7076814776243059
ROC-AUC,0.7281428236553021
Runtime-Seconds,4.818311452865601
