Fold,Accuracy,F1-Score,ROC-AUC
1,0.533158486324466,0.4447415329768271,0.5310632855504311
2,0.5075131480090158,0.41025641025641024,0.5064676623105174
3,0.6003005259203607,0.5119266055045871,0.6001422524999124
4,0.535364936042137,0.3630737493553378,0.4245820545953804
5,0.6857789513391173,0.5038713519952353,0.653918664919975
