Fold,Accuracy,F1-Score,ROC-AUC
1,0.8059198201573623,0.7163198247535597,0.7921695709136981
2,0.6912096168294516,0.48880597014925375,0.6311497845149345
3,0.7129977460555973,0.5852334419109664,0.6909992806876418
4,0.7471783295711061,0.6421725239616614,0.7605152640930383
5,0.7551867219917012,0.6040268456375839,0.7314644997563492
