Fold,Accuracy,F1-Score,ROC-AUC
1,0.5927313600599475,0.51102114260009,0.6146951620411474
2,0.6269722013523666,0.5269175797999047,0.662296209851599
3,0.6611570247933884,0.5569744597249509,0.6271064036049566
4,0.6851015801354402,0.5862580326248147,0.7456290236979948
5,0.7193511882308563,0.5105263157894737,0.6997772335187611
