Fold,Accuracy,F1-Score,ROC-AUC
1,0.6587205578879954,0.5452304191162526,0.6617168350281406
2,0.6361885742814349,0.47826531655927174,0.654098356003484
3,0.6855431139005776,0.5943509062471248,0.6777891010583765
4,0.6844323783667929,0.5725345978902545,0.6969099868580314
5,0.7492479587451655,0.5615529117094552,0.7408098939599128
