Metric,Value
Accuracy,0.6827590144745482
Precision,0.6130032350826743
Recall,0.500587069787921
F1-Score,0.5511209856594628
Balanced-Accuracy,0.6496743760154557
ROC-AUC,0.683925701723283
Runtime-Seconds,56.29528784751892
