Fold,Accuracy,F1-Score,ROC-AUC
1,0.6469735411380935,0.5503231763619575,0.6521231506692398
2,0.6147138964577656,0.4590665646518745,0.6283413673807419
3,0.6396003633060854,0.5660542432195975,0.652570835639404
4,0.6861353711790393,0.5640636846095527,0.7391496746542969
5,0.7402407880335644,0.5723723723723724,0.7307442067084857
