Metric,Value
Accuracy,0.665454809859667
Precision,0.5774319889912142
Recall,0.5114861697140178
F1-Score,0.5424622116149562
Balanced-Accuracy,0.6372228069637722
ROC-AUC,0.6756699271610515
Runtime-Seconds,23.297075986862183
