Metric,Value
Accuracy,0.739186912952865
Precision,0.703834808259587
Recall,0.5690540838042122
F1-Score,0.6293087707196332
Balanced-Accuracy,0.7082887241450968
ROC-AUC,0.6863855224200991
Runtime-Seconds,17.697386741638184
