Metric,Value
Accuracy,0.6824692794299425
Precision,0.6140040146416342
Recall,0.4875761837787154
F1-Score,0.5435350684645134
Balanced-Accuracy,0.6467332851676666
ROC-AUC,0.6727559126752174
Runtime-Seconds,54.11474847793579
