Fold,Accuracy,F1-Score,ROC-AUC
1,0.6911924610366075,0.5833740831295844,0.705982966233039
2,0.6528610354223433,0.5163249810174639,0.6237084613236527
3,0.665213442325159,0.593066902185913,0.6665981894627278
4,0.6562954876273653,0.4622829490463991,0.6467905453887877
5,0.7469901495804451,0.5453949524745985,0.7545268082984214
