Metric,Value
Accuracy,0.6055328746395637
Precision,0.4884484435797665
Recall,0.29478241725985177
F1-Score,0.36767196009335956
Balanced-Accuracy,0.5490968161065615
ROC-AUC,0.5309616439737217
Runtime-Seconds,42.556631565093994
