Fold,Accuracy,F1-Score,ROC-AUC
1,0.5619789778905401,0.48868203934842397,0.5673743346031802
2,0.5240690281562216,0.43265482893027285,0.530353082014629
3,0.6297910990009082,0.5306310456011055,0.6177986485553861
4,0.5436681222707423,0.3688978359335682,0.4424451600236782
5,0.6796789492885809,0.49598163030998854,0.657463570060948
