Fold,Accuracy,F1-Score,ROC-AUC
1,0.763039920301715,0.6611721611721612,0.7486972756522016
2,0.6666428928036516,0.5210084033613446,0.7006010797599684
3,0.7125739961486341,0.6013058963197467,0.7210120638441088
4,0.7265842680574409,0.6182543640897755,0.7294982280141924
5,0.7270448359833834,0.5269951594886434,0.7106072766185125
