Fold,Accuracy,F1-Score,ROC-AUC
1,0.6496919173613628,0.5178348715390372,0.6048448874851899
2,0.6722979109900091,0.5158346752549651,0.6823131989635759
3,0.6664850136239782,0.5354251012145749,0.6220878726334749
4,0.6477438136826783,0.540796963946869,0.6800871235758503
5,0.7216344399854068,0.5749303621169917,0.7158269138128535
