Fold,Accuracy,F1-Score,ROC-AUC
1,0.8019639934533551,0.7217278272172782,0.7720594964739227
2,0.6868269025033877,0.5357860238925891,0.695304912665185
3,0.6706369017901719,0.5563028439661799,0.6558762572812611
4,0.7401586054154462,0.6569191585699462,0.7180966256490534
5,0.7523993697178055,0.6036913905766365,0.760022705799344
