Fold,Accuracy,F1-Score,ROC-AUC
1,0.6513200028463674,0.5047503537497473,0.6516897813926779
2,0.6172170315954639,0.4096359036409636,0.598107767647682
3,0.617573639540689,0.4823324966209693,0.6418693543545929
4,0.6251339572765593,0.504298535663675,0.6259122456987563
5,0.6363701475433319,0.4643949783732461,0.6307214687407452
