Fold,Accuracy,F1-Score,ROC-AUC
1,0.804169928129225,0.7176277447157808,0.7998667981358412
2,0.6833321446401825,0.5502431118314425,0.6951133672886171
3,0.7318308251907852,0.632955876610699,0.729938361614509
4,0.7530185039651354,0.6746352941176471,0.7367904323147096
5,0.7392207420140381,0.5916788157452058,0.7289924314608196
