Fold,Accuracy,F1-Score,ROC-AUC
1,0.30121682203088307,0.14160839160839161,0.19802239840411748
2,0.35917552243063977,0.2717030072140715,0.35996546999072526
3,0.3944083874188717,0.20918319828629972,0.272197235718602
4,0.40787311566764306,0.2627646326276463,0.27879841299829966
5,0.5678985818650623,0.22861526658995013,0.32272989275274266
