Metric,Value
Accuracy,0.5702755762379117
Precision,0.43867473717744504
Recall,0.38734177215189874
F1-Score,0.41141320585599045
Balanced-Accuracy,0.5367324619918689
ROC-AUC,0.5410537869524715
Runtime-Seconds,15.279261589050293
