Metric,Value
Accuracy,0.7187886279357231
Precision,0.6646807553956835
Recall,0.5544303797468354
F1-Score,0.6045703184908747
Balanced-Accuracy,0.6886515653855607
ROC-AUC,0.7239010999794471
Runtime-Seconds,7.392277717590332
