Fold,Accuracy,F1-Score,ROC-AUC
1,0.6629189496904575,0.5003691593713743,0.6727960187311287
2,0.6157905998145639,0.401244859397577,0.5980134138968003
3,0.601169674060338,0.4513343799058085,0.6144840857165171
4,0.6416374937486604,0.5210998663356884,0.6565921297670778
5,0.6340782122905028,0.4546910022414345,0.6204509203491267
